fpr,tpr,thresholds
0.0,0.36613230145568454,0.9905910703736396
0.0,0.36650082918739635,0.9905636168652335
0.0,0.37258153676064126,0.9905497183106058
0.0003112356053532524,0.37921503593145384,0.9905261120058406
0.0003112356053532524,0.37958356366316565,0.9905252298497964
0.0003112356053532524,0.38953381241938456,0.990512158740573
0.0003112356053532524,0.3900866040169523,0.9904281376375084
0.0003112356053532524,0.3908236594803759,0.990421741269217
0.0003112356053532524,0.3911921872120877,0.9904076357740006
0.0003112356053532524,0.3917449788096554,0.9904061615939527
0.0003112356053532524,0.3937718813340704,0.9903993359280497
0.0003112356053532524,0.39598304772434123,0.9903688316664135
0.0003112356053532524,0.3970886309194767,0.9903606144846483
0.0003112356053532524,0.40151096370001843,0.9903483821325584
0.0003112356053532524,0.40648608807812786,0.9903265124067523
0.0003112356053532524,0.40667035194398377,0.9903166450800531
0.0003112356053532524,0.43394140409065785,0.9902880744162484
0.0003112356053532524,0.4398378477980468,0.9902760483237972
0.0003112356053532524,0.4402063755297586,0.9902625966480995
0.0003112356053532524,0.44223327805417356,0.990261730382371
0.0003112356053532524,0.4429703335175972,0.9902251625306414
0.0003112356053532524,0.4461028192371476,0.9901811072922415
0.0003112356053532524,0.45070941588354524,0.9901762984573781
0.0003112356053532524,0.45568454026165467,0.9901726133861477
0.0003112356053532524,0.4575271789202138,0.9901329866343674
0.0003112356053532524,0.46379215035931454,0.9901204683047687
0.0003112356053532524,0.46416067809102635,0.9901175040889406
0.0003112356053532524,0.46434494195688225,0.9901052504623128
0.0003112356053532524,0.4656347890178736,0.990104594809383
0.0003112356053532524,0.46784595540814444,0.9900615421795513
0.0003112356053532524,0.46803021927400035,0.9900586838064885
0.0003112356053532524,0.46839874700571216,0.9900348771032622
0.0003112356053532524,0.47742767643265155,0.990032677465239
0.0003112356053532524,0.4929058411645476,0.9900317909511751
0.0003112356053532524,0.49382716049382713,0.9899443622965989
0.0003112356053532524,0.494195688225539,0.9898849134457447
0.0003112356053532524,0.4949327436889626,0.9898841939830281
0.0003112356053532524,0.4953012714206744,0.9898772808948838
0.0003112356053532524,0.49548553528653033,0.989871654026908
0.0003112356053532524,0.49603832688409805,0.9898494740064859
0.0003112356053532524,0.49972360420121614,0.9898440164467556
0.0003112356053532524,0.5011977151280634,0.9898269244759594
0.0003112356053532524,0.5015662428597752,0.9897724266737071
0.0003112356053532524,0.5023032983231989,0.9897719887214278
0.0003112356053532524,0.5026718260549107,0.9897462295620094
0.0003112356053532524,0.5028560899207666,0.9897382089505862
0.0003112356053532524,0.5034088815183343,0.9897322091801455
0.0003112356053532524,0.5041459369817579,0.98972543914517
0.0003112356053532524,0.5045144647134697,0.9896646576396217
0.0003112356053532524,0.5058043117744611,0.9896605179241976
0.0003112356053532524,0.5083840058964437,0.9896461696637898
0.0003112356053532524,0.5085682697622996,0.98961089343044
0.0003112356053532524,0.5089367974940114,0.9895791434055137
0.0003112356053532524,0.5140961857379768,0.9895761382885978
0.0003112356053532524,0.5144647134696886,0.9895171471029034
0.0003112356053532524,0.5146489773355445,0.9894960392831993
0.0003112356053532524,0.5172286714575272,0.9894888048568466
0.0003112356053532524,0.5179657269209508,0.9894622328044481
0.0003112356053532524,0.5185185185185185,0.9894325770640241
0.0003112356053532524,0.5188870462502303,0.9894207707762259
0.0003112356053532524,0.5190713101160862,0.9893732282597104
0.0003112356053532524,0.519439837847798,0.9893577978201991
0.0003112356053532524,0.5198083655795098,0.9893456962865717
0.0003112356053532524,0.5201768933112216,0.9893105415562563
0.0003112356053532524,0.5207296849087893,0.9892407410263896
0.0009337068160597573,0.5334438916528469,0.989213621309284
0.0009337068160597573,0.5338124193845587,0.9892007470839501
0.0009337068160597573,0.5363921135065414,0.9891977560717071
0.0009337068160597573,0.5367606412382532,0.9891018932793136
0.0009337068160597573,0.537129168969965,0.9890666326655888
0.0009337068160597573,0.5374976967016768,0.9889808163385078
0.0009337068160597573,0.5378662244333886,0.988957305518947
0.0009337068160597573,0.5395245992260918,0.9889498665951231
0.0009337068160597573,0.595540814446287,0.9889429746554446
0.0009337068160597573,0.5959093421779988,0.9889243023315525
0.0009337068160597573,0.5960936060438548,0.9889029706505078
0.0009337068160597573,0.5970149253731343,0.9888814194819407
0.0009337068160597573,0.5971991892389902,0.988880489661328
0.0009337068160597573,0.5975677169707021,0.9888730451262874
0.0009337068160597573,0.5979362447024139,0.9888448763433259
0.0009337068160597573,0.5983047724341257,0.9888112254968354
0.0009337068160597573,0.5999631472268289,0.9887947750962496
0.0009337068160597573,0.6003316749585407,0.9887413719900049
0.0009337068160597573,0.6007002026902525,0.9887044141585566
0.0009337068160597573,0.6010687304219643,0.9886246189334437
0.0009337068160597573,0.601621522019532,0.9886183113082476
0.0009337068160597573,0.6019900497512438,0.9886169584745119
0.0009337068160597573,0.6027271052146674,0.9886047758167595
0.0009337068160597573,0.6058595909342178,0.9886025334176941
0.0009337068160597573,0.6062281186659296,0.9885308180573833
0.0009337068160597573,0.6097291321171918,0.9885305991858632
0.0009337068160597573,0.6100976598489036,0.9884756147811693
0.0009337068160597573,0.6102819237147595,0.9884513947817668
0.0009337068160597573,0.6148885203611572,0.9884381327964636
0.0009337068160597573,0.615257048092869,0.9883564786369199
0.0009337068160597573,0.6167311590197162,0.9883486397338953
0.0009337068160597573,0.6172839506172839,0.988336173297045
0.0009337068160597573,0.6174682144831398,0.9883299529861121
0.0009337068160597573,0.6180210060807075,0.9883174667916076
0.0009337068160597573,0.6185737976782753,0.9882826553659
0.0009337068160597573,0.6204164363368343,0.988266004456264
0.0009337068160597573,0.620969227934402,0.9881833882441446
0.0009337068160597573,0.6213377556661138,0.9881213230762187
0.0009337068160597573,0.6220748111295376,0.9881010507592243
0.0009337068160597573,0.6224433388612494,0.9880823350044896
0.0009337068160597573,0.6248387691173761,0.9880665607310806
0.0009337068160597573,0.6261286161783675,0.9880420634883548
0.0009337068160597573,0.6264971439100793,0.9880062898610008
0.0009337068160597573,0.627049935507647,0.9879679041320568
0.0009337068160597573,0.6276027271052147,0.9878906819003868
0.0009337068160597573,0.6279712548369265,0.9878488414111483
0.0009337068160597573,0.6283397825686383,0.9878251881975566
0.0009337068160597573,0.6299981573613415,0.9878207209628419
0.0009337068160597573,0.6301824212271974,0.9877816924444056
0.0009337068160597573,0.6312880044223328,0.9877775358459198
0.0009337068160597573,0.6318407960199005,0.9877307705563868
0.0009337068160597573,0.6323935876174682,0.9877237553097453
0.0009337068160597573,0.63276211534918,0.9876864559137323
0.0009337068160597573,0.6331306430808918,0.9876844766037574
0.0009337068160597573,0.6333149069467477,0.987682146572508
0.0009337068160597573,0.6349732817394509,0.9876663902532663
0.0009337068160597573,0.6357103372028745,0.9876219082259593
0.0009337068160597573,0.6360788649345863,0.9875468386977995
0.0009337068160597573,0.6368159203980099,0.9875360946824009
0.0009337068160597573,0.6371844481297217,0.987475586891365
0.0009337068160597573,0.6373687119955777,0.9874217055168001
0.0009337068160597573,0.6392113506541367,0.9873920736527461
0.0009337068160597573,0.6412382531785517,0.9873759510307234
0.0009337068160597573,0.6414225170444076,0.9873579743706522
0.0009337068160597573,0.6421595725078312,0.9872536205363229
0.0009337068160597573,0.6436336834346784,0.9872473964205386
0.0009337068160597573,0.6473189607517966,0.9872426268137623
0.0009337068160597573,0.6475032246176525,0.9871545919183253
0.0009337068160597573,0.6478717523493643,0.987150707248911
0.0009337068160597573,0.6480560162152202,0.9871040221440859
